Metadata_treatment,FRET efficiency similarity,Colocalization similarity,A_Extent similarity,T_ SumAverage similarity,A_Eccentricity similarity
A199,0.15004420280456543,0.98410434,0.7412997903563942,179.4161915,0.6970950275696511
A199,0.14029879868030548,0.96537673,0.742393509127789,148.7353455,0.6376173268005584
A199,0.18880918622016907,0.7966937,0.7741792369121562,180.5396413,0.35650894450159354
A199,,0.8419757,0.756066411238825,184.3114622,0.5331491036080189
A199,0.13677078485488892,0.9686113,0.7230958988590811,182.3371458,0.811652135272863
A199,0.12784169614315033,0.8977571,0.6795808966861598,189.5673071,0.7818107402611901
A199,,0.9147978,0.7926895799236224,177.9733525,0.5442540004985054
A199,0.11439549922943115,0.9282464,0.766860465116279,167.4951977,0.4916939378776952
A199,0.09616442024707794,0.7403618,0.7789772727272727,144.1119301,0.48701992267792255
A199,0.10835018754005432,0.85721564,0.8101673101673101,149.8228856,0.5173866436090337
A199,0.1501545011997223,0.756854,0.6301287810721773,152.5558319,0.571026406718872
A199,0.1649668961763382,0.6851458,0.7573099415204678,152.5011279,0.43159002267599506
A199,0.1737523227930069,0.93968666,0.7372294372294372,156.9752591,0.7818591543284876
A199,0.22878198325634003,0.94571424,0.6666666666666666,155.5213764,0.7788218274497163
A199,0.1423201858997345,0.9196751,0.7149122807017544,149.5098045,0.66518851994809
A199,,0.93942773,0.7673545966228893,155.9399506,0.5291266588461361
A199,0.1260240226984024,0.97575337,0.7377777777777778,170.9862492,0.4758123382653135
A199,0.14449189603328705,0.96352357,0.7592764378478665,168.1799555,0.47031307841147346
A199,0.13393697142601013,0.95609653,0.8010521281683405,162.5874297,0.6319180332188273
A199,0.10029786825180054,0.9444553,0.7572463768115942,112.1509293,0.6903684422030724
A199,0.11904112249612808,0.9104005,0.7819767441860465,107.8048839,0.3728737253112367
A199,0.13463094830513,0.78598255,0.7007575757575758,128.7208224,0.7322024660557218
A199,0.12492550164461136,0.9408688,0.7559681697612732,123.2160139,0.5180123624793089
A199,0.1693093329668045,0.9320582,0.8099056603773584,181.9369878,0.6688165841061692
A199,0.16928252577781677,0.93881667,0.7801282051282051,180.3891557,0.27610227631713896
A199,0.21358467638492584,0.76955867,0.788510101010101,186.4276422,0.5897457546966358
A199,0.15300177037715912,0.88447076,0.7939666238767651,191.3655632,0.36685670223551176
A199,0.15912264585494995,0.95832205,0.7831818181818182,137.039391,0.5320103039322398
A199,0.24987509846687317,0.9686208,0.7842401500938087,145.1306784,0.40355176300257917
A199,0.13696788251399994,0.77226716,0.7467144563918757,136.1691549,0.590887302391975
A199,0.1577548086643219,0.9134611,0.74002849002849,141.411879,0.4953043917157524
A199,0.1405945122241974,0.9627683,0.7659023668639053,158.0374199,0.592668841014617
A199,0.18893136084079742,0.9592906,0.7510351966873706,149.8764956,0.5751379626887523
A199,,0.89218825,0.7783333333333333,149.893705,0.5200355396592933
A199,0.15316568315029144,0.96267277,0.7554878048780488,157.2183472,0.6364931162336928
A199,0.11186959594488144,0.45612565,0.7694444444444445,98.33222148,0.4852691089785935
A199,0.13327835500240326,0.91464365,0.712404214559387,98.72085495,0.6059868080509456
A199,0.15194369852542877,0.9231849,0.7808455565142364,97.50256485,0.4001087550194786
A199,0.11956612765789032,0.8780479,0.7595238095238095,96.62637959,0.43228390387684634
A199,0.12959174811840057,0.9422816,0.7045063639490884,97.7091134,0.6870986749367005
A199,0.1481989324092865,0.91944075,0.7267939433838051,141.3106302,0.6337598761557606
A199,0.10604196786880493,0.8869108,0.7369299221357063,137.1124511,0.398368672786336
A199,,0.96930754,0.7543859649122807,132.5715658,0.6559563824361376
A199,0.11368009448051453,0.7734543,0.6294191919191919,138.1629607,0.8129376834132797
A199,0.11661480367183685,0.92973983,0.7724,155.064499,0.4690276902870154
A199,0.12861251831054688,0.9472465,0.6566232840078445,159.787961,0.8384626545888857
A199,,0.96390504,0.7710144927536232,150.9241967,0.45251077691272257
A199,,0.9312626,0.7861111111111111,154.6727572,0.6992623846213329
A199,,0.8763828,0.7966764418377321,129.0303429,0.3920518272434933
A199,0.11503927409648895,0.9531698,0.7514950166112957,132.7324406,0.5777870393191334
A199,0.11434777826070786,0.91606873,0.7716727716727717,135.1807273,0.47060585214459166
A199,,0.8359395,0.7448529411764706,128.1828973,0.570297296304353
A199,0.15846949815750122,0.91212493,0.7695195195195195,139.1150157,0.5913608603569388
A199,0.1319248229265213,0.84366995,0.7423117709437964,129.6057185,0.3799530093385932
A199,0.1447131484746933,0.85085654,0.7185374149659864,128.8363653,0.3432227793172893
A199,0.10482917726039886,0.9224606,0.7535802469135803,123.3663646,0.372964024063036
A199,0.10510829091072083,0.8820362,0.5876225490196079,130.2851194,0.638362821518155
A199,,0.71265036,0.6874074074074074,131.9625799,0.8578590227411498
A199,0.14420320093631744,0.94805026,0.7741496598639456,121.5662395,0.3464132340443337
A199,0.1629239022731781,0.8949144,0.6708246708246708,120.7161759,0.5936356214664008
A199,0.09772036224603653,0.8183129,0.7763845350052246,122.6310396,0.6160219941424445
A199,,0.95700085,0.7475757575757576,117.2762717,0.4340461722807424
A199,0.12726378440856934,0.90056986,0.7337662337662337,113.5942517,0.558995948234913
A199,0.12952280044555664,0.91892195,0.7323818019625334,152.2580972,0.752245003548748
A199,0.15094566345214844,0.95003545,0.776386404293381,145.8859399,0.5362533356472095
A199,0.1963983029127121,0.9212729,0.7672316384180791,139.4323789,0.3120967012058202
A199,0.09588956832885742,0.83470815,0.6855179704016914,129.7641459,0.6080380646735122
A199,0.11050210148096085,0.909949,0.6164351851851851,133.7885824,0.8805695345668132
A199,0.15332765877246857,0.96239907,0.7645137880986937,193.0607883,0.2594767809383836
A199,0.18166792392730713,0.9346258,0.7175824175824176,193.975478,0.5745099760412491
A199,0.14055564999580383,0.95460266,0.7242647058823529,185.6143096,0.6132063516594249
A199,0.1458805799484253,0.906955,0.7626415094339623,146.7320868,0.31708183863778105
A199,0.14186982810497284,0.94299555,0.7037037037037037,145.8156471,0.7401048894196446
A199,0.14378395676612854,0.9448851,0.6334310850439883,138.3071401,0.22145575659063144
A199,0.11955332010984421,0.89415854,0.7233704292527822,174.4863974,0.5128129658957357
A199,,0.7077258,0.6934121621621622,164.1726791,0.7010739915939711
A199,,0.89668125,0.5546536796536796,168.8528647,0.8216288791224725
A199,0.17252981662750244,0.9466704,0.6672335600907029,168.2851537,0.7441891164607335
A199,0.12201053649187088,0.93171775,0.673679060665362,156.8065984,0.6375178092613097
A199,0.13218747079372406,0.72786295,0.7248792270531401,163.7463894,0.6160058471935614
A199,0.1563684642314911,0.8871705,0.6442967409948542,164.6133995,0.8185246509715098
A199,0.08626449853181839,0.56585634,0.7625730994152047,146.2081348,0.6763033886786006
A199,0.14848020672798157,0.86464417,0.6185973207249803,143.3186728,0.7428719268213558
A199,0.14706742763519287,0.88713497,0.68125,142.3228557,0.732330209147079
A199,0.1474173218011856,0.8971235,0.5905770635500365,115.3505738,0.590012901905316
A199,,0.91936713,0.6335648148148149,116.7644349,0.6381208281671038
A199,0.11422574520111084,0.87084615,0.7870370370370371,114.4125563,0.5819107122077329
A199,0.18616144359111786,0.84143996,0.6184110970996217,119.3793076,0.4553661577799521
A199,0.12200263142585754,0.86267495,0.7278079710144928,116.0024407,0.6023651916844658
A199,0.11698474735021591,0.80534387,0.6658138791173649,112.1980918,0.7599792091595456
A199,0.18133802711963654,0.9545166,0.751219512195122,139.7774219,0.6415722329970571
A199,0.14933276176452637,0.91702384,0.7798624140087554,147.3183408,0.503582777613463
A199,0.1676359623670578,0.90921086,0.6668639053254438,157.4643542,0.5671183004044641
A199,0.10648111999034882,0.9594339,0.8441860465116279,155.5897322,0.7888659449135733
A199,0.12312493473291397,0.96412516,0.7117892540427752,130.8200866,0.7430379896165427
A199,0.22733591496944427,0.9094621,0.780564263322884,146.5039678,0.4520916529943727
A199,0.17466437816619873,0.9472306,0.773015873015873,143.8727054,0.3702874903826895
A199,0.11791884154081345,0.95476186,0.7161505768063146,129.910259,0.5370827484198155
A199,,0.34470993,0.7187088274044796,147.4912269,0.760152733276698
A199,,0.96002936,0.7371355060034306,152.6039023,0.6397811775764654
A199,,0.94508314,0.7012592270950934,151.909327,0.6709821082893351
A199,,0.8820106,0.7621753246753247,151.8754299,0.6984071590072707
A199,0.09258957952260971,0.87042314,0.7458773784355179,144.2111672,0.5232569325917936
A199,0.12437155097723007,0.58240676,0.8319856244384546,155.5167963,0.641071507965597
A199,0.18325814604759216,0.96022516,0.7605363984674329,168.1390172,0.5834065834580422
A199,,0.9644974,0.6621468926553672,167.9553015,0.658698282806914
A199,0.1770237684249878,0.93586826,0.5977941176470588,164.5432485,0.841703842165183
A199,0.17215701937675476,0.9157982,0.7406174334140436,164.3961025,0.4775951862535397
A199,0.14754606783390045,0.9831759,0.7420634920634921,142.2124556,0.2848444682397124
A199,,0.98439074,0.7526132404181185,137.1995653,0.5701913164001027
A199,0.16229009628295898,0.97814167,0.7428571428571429,139.2651984,0.7137031784196071
A199,0.1321936845779419,0.97289795,0.7460881934566145,134.9278455,0.700860530468788
A199,,0.809111,0.7057344064386318,168.5207127,0.7532058880215399
A199,0.1331867277622223,0.945613,0.5670995670995671,160.6115973,0.8805221373702705
A199,0.15712450444698334,0.9440852,0.7124590163934427,198.8569303,0.789262147379529
A199,0.14309048652648926,0.9218941,0.8127821335234022,204.2422802,0.5435218155108529
A199,0.1830989271402359,0.9654732,0.7878198898607062,181.0365338,0.6294141728174996
A199,,0.6938339,0.7631111111111111,176.6446218,0.5043708140357815
A199,,0.6006842,0.7453488372093023,179.9859435,0.49307815509145486
A199,,0.961012,0.7378205128205129,174.1868992,0.7277353007780482
A199,0.14546285569667816,0.9385318,0.7425531914893617,131.7175141,0.518273897734062
A199,0.1594366580247879,0.9162991,0.7506172839506173,128.130783,0.5192334137682332
A199,0.15762971341609955,0.96752024,0.6790214974054856,93.66440107,0.7140268615463553
A199,0.14459218084812164,0.94888335,0.7072368421052632,98.85265365,0.6013788567295059
A199,0.2003282904624939,0.8929375,0.8030372756557754,94.0304856,0.6349440396049645
A199,0.19944700598716736,0.9524864,0.7865740740740741,124.3564715,0.37054955250958427
A199,0.1750018149614334,0.9449705,0.7681341719077568,122.2700788,0.6031792237744419
A199,0.18950669467449188,0.9369177,0.6800445930880713,123.9959729,0.7996835262233518
A199,0.1918642222881317,0.92468846,0.7546628407460545,119.2810473,0.6417263255888612
A199,0.17832638323307037,0.9451604,0.7620124364047485,149.7403393,0.3518007116231147
A199,,0.9085683,0.7058823529411765,146.4163259,0.6302171491056707
A199,0.1480710506439209,0.9498241,0.7685521536066424,144.8165123,0.49098590599316305
A199,0.17341916263103485,0.8160984,0.6650943396226415,136.6866737,0.779927152588766
A199,0.10013548284769058,0.5592594,0.5065993788819876,140.0842855,0.8304237381075649
A199,0.10788138210773468,0.7529098,0.7805128205128206,157.28362,0.6286010762498078
A199,0.14776313304901123,0.88428867,0.7792207792207793,151.9027694,0.5054933498548277
A199,0.1676459163427353,0.84446824,0.6837154614932393,156.8749708,0.7202290138962816
A199,,0.9270086,0.7524401064773736,154.5976748,0.7532581457216261
A199,0.16488754749298096,0.84953946,0.75,172.6730546,0.44692496091755535
A199,0.23013389110565186,0.96572006,0.7235725308641975,156.8082637,0.44242456026410787
A199,,0.9498775,0.5357142857142857,105.7204067,0.7172389997345606
A199,0.17199498414993286,0.96251285,0.6790322580645162,105.0933881,0.7307901074768207
A199,0.299142986536026,0.9128483,0.6253026634382567,103.7358006,0.7663385958411654
A199,0.15516535937786102,0.9026703,0.7410966647823629,104.861187,0.6769565540242222
A199,0.18779489398002625,0.93233967,0.7825413223140496,105.0910202,0.2156021816257899
A199,0.1368400752544403,0.9691284,0.7857900318133616,173.3728769,0.5731561666092766
A199,0.14743219316005707,0.9483615,0.7692307692307693,180.330094,0.23666980666081985
A199,0.10962913930416107,0.41679972,0.7621212121212121,173.4691288,0.6977377313716999
A199,0.17318354547023773,0.9419628,0.7330917874396136,132.9546138,0.7691300907180205
A199,0.15399625897407532,0.9903402,0.7679012345679013,131.2639172,0.5813335844701037
A199,0.17302030324935913,0.98536325,0.7695578231292517,127.1713681,0.33493734755278126
A199,0.10069792717695236,0.8792486,0.7872983870967742,148.0070836,0.5214399521783315
A199,0.1050570085644722,0.8505845,0.7677631578947368,144.9396973,0.4938716590578363
A199,0.14558516442775726,0.9163045,0.8038422649140546,151.6082761,0.3238640746910744
A199,0.1615155190229416,0.7779008,0.7536157024793388,151.439592,0.3748738170549216
A199,0.12462583929300308,0.80818355,0.7822420634920635,136.3348564,0.48050056338130165
A199,,0.8718728,0.6630385487528345,139.1298001,0.5164668443259884
A199,0.14371170103549957,0.97449434,0.7326869806094183,148.4544319,0.6915505860968315
A199,0.1214485615491867,0.7254988,0.7525,132.0032127,0.5555517664607303
A199,0.1517537385225296,0.9628186,0.7752688172043011,153.2138692,0.502346243347447
A199,,0.96727294,0.8057455540355677,133.3385283,0.5993979653028129
A199,,0.98675865,0.7650208209399167,128.7154515,0.2530888518545497
A199,0.11855971813201904,0.9602247,0.7187423237533775,129.8938568,0.673889525327016
A199,,0.9695496,0.7869822485207101,128.8150014,0.5948291548560801
A199,0.1775962859392166,0.9702098,0.6192109777015438,130.2599352,0.8021237164415962
A199,0.1534738391637802,0.86270344,0.6216049382716049,104.1388711,0.7965441177839241
A199,0.19316032528877258,0.69933057,0.635142118863049,102.3758007,0.41666055298207866
A199,0.19220249354839325,0.9132575,0.7567099567099567,112.7564501,0.2968597753647385
A199,0.16346125304698944,0.8403092,0.7806451612903226,117.8857561,0.5843726316311519
A199,0.09327463805675507,0.699198,0.7578947368421053,104.4937409,0.61064588087534
A199,0.13543672859668732,0.965941,0.7933715220949263,117.180333,0.45260654262821537
A199,0.14345400035381317,0.9679952,0.7723776223776224,104.1757684,0.29671119288708725
A199,0.1597617119550705,0.93300676,0.6776515151515151,103.8844613,0.7607980588469809
A199,0.09909495711326599,0.78684837,0.7688777638715061,102.992195,0.48521680121579686
A199,0.16647467017173767,0.8061075,0.7495056031641397,117.8810661,0.42583432644293967
A199,0.09796333312988281,0.9714357,0.7763105242096838,127.6874596,0.3723705704836258
A199,0.1342025101184845,0.93973136,0.7186009538950715,133.8643028,0.7055948778403494
A199,0.19315944612026215,0.89922637,0.788515406162465,121.6968465,0.40406936665244203
A199,0.13877268135547638,0.9367063,0.7562403697996918,123.3390097,0.5952681936225113
A199,0.1406598538160324,0.9609358,0.8016942626107046,125.7271876,0.4085729912693714
A199,0.12783420085906982,0.807762,0.8071895424836601,133.8444854,0.46150023101231014
A199,0.1593458652496338,0.94046235,0.799407114624506,111.0579101,0.2666361398337784
A199,,0.91996604,0.7492163009404389,110.1440622,0.6279957728446285
A199,0.16641388833522797,0.9353602,0.7635135135135135,118.6200886,0.5667207624242149
A199,0.1406063735485077,0.6669682,0.7799227799227799,116.7710078,0.22522252957066077
A199,0.05015282332897186,0.9096451,0.7971938775510204,110.5635154,0.24123549515454729
A199,0.1438504308462143,0.9330554,0.7732793522267206,124.9490925,0.7259949665568048
A199,0.10210290551185608,0.785118,0.7563025210084033,125.6863665,0.36772787828016484
A199,,0.929333,0.8061224489795918,125.1068913,0.6793576260611764
A199,0.1800490766763687,0.94965947,0.7884615384615384,97.3009881,0.3793660871142433
A199,0.20077523589134216,0.9411013,0.7853260869565217,100.955564,0.5229898820554304
A199,0.1930658221244812,0.5771822,0.7548611111111111,96.99833955,0.6067689882100257
A199,0.19104914367198944,0.78641784,0.7560763888888888,96.02241081,0.5168790350475013
A199,0.17809197306632996,0.51740694,0.7887426900584795,107.2613589,0.37173697332102335
A199,0.19228866696357727,0.8037815,0.7843406593406593,107.8484966,0.3066324482128981
A199,0.2222614586353302,0.97085035,0.7774621212121212,103.0543617,0.39044991384142286
A199,0.13621611893177032,0.8932467,0.7386363636363636,144.3231966,0.722085641870121
A199,,0.8280425,0.6166037735849057,148.3887787,0.8055904858019076
A199,0.1445145606994629,0.96783096,0.7826839826839826,146.1486951,0.3158021836555613
A199,0.11294033378362656,0.9721195,0.7753968253968254,147.0052855,0.2483511889317663
A199,0.1560901701450348,0.9615118,0.7228260869565217,125.6343463,0.61846402628516
A199,0.15415754914283752,0.91501945,0.7440476190476191,127.1559199,0.5121423162846623
A199,0.1587570309638977,0.5576469,0.793859649122807,120.6509715,0.561398559983816
A199,0.17321740090847015,0.8549331,0.7837037037037037,126.8753755,0.42528805180204526
A199,0.16324564814567566,0.9067282,0.8029878618113913,111.0156477,0.5606033656965776
A199,0.14581461250782013,0.9078781,0.743047830923248,113.2945105,0.5444288242483939
A199,0.18584339320659637,0.93303454,0.7870967741935484,116.672312,0.3321665864993301
A199,0.14981690049171448,0.91071516,0.6952519379844961,133.5579728,0.8093473481481712
A199,0.14851722121238708,0.9346742,0.7960069444444444,133.3878696,0.4401513882358662
A199,0.14960016310214996,0.9769989,0.75,138.4916781,0.35833193508304145
A199,0.12282109260559082,0.8331902,0.8048387096774193,109.7753073,0.7665474220817937
A199,0.18149717152118683,0.9708711,0.7554545454545455,121.402198,0.687494278186024
A199,0.1336417943239212,0.6846202,0.784,109.5491742,0.6492570255701375
A199,0.17550547420978546,0.6791172,0.78125,106.1666501,0.6161326956786558
A199,0.15758638083934784,0.9617615,0.7457994579945799,110.0994177,0.5797292407090547
A199,,0.7567638,0.7466577540106952,169.4366819,0.44408004812895524
A199,0.10943543165922165,0.784001,0.7491228070175439,146.3036349,0.5618849031442116
A199,0.10688462853431702,0.88112414,0.6086538461538461,142.3645965,0.7631202234570625
A199,0.12377279251813889,0.93685055,0.7242798353909465,97.10006824,0.6188248309545394
A199,,0.863884,0.8095238095238095,97.66211424,0.613039308943942
A199,0.20219160616397858,0.8965528,0.7789256198347108,100.0152003,0.3309126622587641
A199,0.109413281083107,0.8040874,0.7900856793145655,96.60180451,0.47431103166203165
A199,0.15058206021785736,0.9267437,0.6055640243902439,134.8651235,0.747730807402571
A199,0.17539790272712708,0.9465201,0.8185950413223141,134.8348579,0.5687207624346803
A199,0.15943469107151031,0.9667105,0.7599824484422992,126.6637955,0.7094105031580998
A199,0.0975726768374443,0.77909404,0.6414442700156986,137.8846037,0.8132086066582448
A199,0.15094631910324097,0.9330417,0.765,140.1978504,0.2890148485047319
A199,,0.5763962,0.8175438596491228,133.8951953,0.5876755482432293
A199,0.12113699316978455,0.88836956,0.7755102040816326,116.6903776,0.4117669227119198
A199,0.1106574535369873,0.92726505,0.7903377110694184,114.4217162,0.6358151056453617
A199,0.18506602942943573,0.8967848,0.7242014742014742,107.9471597,0.7299967165940459
A199,,0.8329107,0.7842987804878049,114.1283422,0.6152858469401469
A199,0.11463361978530884,0.9616605,0.7846768336964416,111.6331251,0.389552555628472
A199,,0.9485934,0.7686635944700461,114.2180571,0.4724027468928087
A199,0.16629628837108612,0.99099046,0.78,111.1964932,0.39875006396677903
A199,0.09747693687677383,0.7338762,0.7793522267206477,108.9300146,0.3065316755785875
A199,,0.48538643,0.7243697478991596,142.5745554,0.5272641292042684
A199,,0.86777514,0.7025089605734767,142.3474505,0.6184068105403291
A199,0.1655058115720749,0.74126875,0.7505070993914807,144.374442,0.6473377078282253
A199,,0.91829,0.6352564102564102,154.8027385,0.4500893313868351
A199,0.1231103464961052,0.93233514,0.6613275613275613,145.0951916,0.8558877163379639
A199,,0.90566087,0.7711538461538462,151.2517956,0.3771546443867939
A199,0.14360693097114563,0.91611505,0.7208472686733556,150.23162,0.4111499863380535
A199,0.13684161007404327,0.8766573,0.767003367003367,150.1939672,0.582927372400788
A199,0.18352097272872925,0.9416416,0.7907681940700808,150.1200445,0.3173275123365389
A199,0.1983194202184677,0.8828543,0.6481481481481481,159.3977166,0.6554279014630929
A199,0.19444070756435394,0.9196882,0.7560975609756098,150.3394392,0.533975843682412
A199,0.22792506217956543,0.96633583,0.761437908496732,144.0803793,0.4183535113825849
A199,0.20193202793598175,0.9479983,0.7375,150.152659,0.6618965346419338
A199,0.16935665905475616,0.7362787,0.7540064102564102,165.8687182,0.6084130438401868
A199,,0.70391876,0.7257495590828924,139.9221984,0.8029436488188146
A199,0.13262058794498444,0.71950877,0.7366110623353819,146.1517174,0.7156832774812275
A199,0.18402649462223053,0.9466013,0.7881136950904393,154.6804408,0.5474024768196614
A199,0.19358094036579132,0.9250232,0.7658102766798419,148.1462471,0.609150658226087
A199,0.20760633051395416,0.8831997,0.5958378970427163,112.1120936,0.6888473775284544
A199,0.1572635918855667,0.985425,0.7701809824763,103.7794402,0.6417163489198777
A199,0.17036308348178864,0.82904494,0.6472222222222223,121.769143,0.6906225292347652
A199,0.16736456751823425,0.86873233,0.6715542521994134,120.4372536,0.7689147450444336
A199,0.11830872297286987,0.59392977,0.7450980392156863,123.2153386,0.5584460012365682
A199,0.12269952148199081,0.7485966,0.7433333333333333,119.2358345,0.381144359912326
A199,0.1051199734210968,0.88423157,0.7643020594965675,115.6827991,0.618689866892439
A199,0.17190299928188324,0.9662324,0.6880196523053665,116.2495604,0.9077438954645828
A199,,0.9001277,0.7203947368421053,117.0635081,0.794046381329626
A199,0.1548931896686554,0.74353266,0.7142857142857143,116.2680904,0.4381016249653625
A199,0.18259963393211365,0.9050276,0.7088414634146342,113.0675463,0.7877839995736563
A199,0.10358358174562454,0.696417,0.6915085817524842,118.3043883,0.7113880175132697
A199,,0.91326046,0.7294573643410853,114.5533195,0.66235874969681
A199,0.1030065044760704,0.80871093,0.6868530020703933,116.2347382,0.3884592546907271
A199,0.10916956514120102,0.830004,0.7113507960965588,148.5179346,0.6010791489181707
A199,0.1877545267343521,0.9426454,0.7680555555555556,147.9934828,0.3443491286887661
A199,0.14868474006652832,0.96721435,0.7998575498575499,143.4782011,0.41212744451584366
A199,0.14075665175914764,0.7311975,0.8044354838709677,148.5220624,0.39720897688568474
A199,0.1172318160533905,0.6995785,0.8161764705882353,136.711501,0.4464702607162806
A199,0.15848997235298157,0.8767178,0.7533143939393939,132.564884,0.47428872475756484
A199,0.19375425577163696,0.9672388,0.7012599469496021,134.4449054,0.5763265366149314
A199,0.2035411149263382,0.7885988,0.7795983086680761,135.2461116,0.2856822016305361
A199,0.1388876587152481,0.73122406,0.7799334811529933,126.1585188,0.5120294035667096
A199,0.0983942449092865,0.73410344,0.7531512605042017,127.4155355,0.6427729607437322
A199,0.16349314153194427,0.90982896,0.7708333333333334,105.7300544,0.6857004751184099
A199,0.17659695446491241,0.7878861,0.782716049382716,109.3602057,0.39687138461394744
A199,0.2644955515861511,0.6682335,0.7575757575757576,118.6981124,0.5431915939920603
A199,0.20620529353618622,0.27122045,0.677266255339345,99.16137917,0.580800417051358
A199,0.1418900489807129,0.8125042,0.7558441558441559,162.8707455,0.807726820158312
A199,0.1460058093070984,0.9356731,0.6691979117228287,155.8940034,0.679565723162553
A199,0.164756640791893,0.94659543,0.6451894534660381,148.4674261,0.6173806479177284
A199,0.13654930889606476,0.9070491,0.6181308411214953,146.3786835,0.9196178770804226
A199,,0.89260197,0.7585034013605442,137.8350133,0.6733003315446344
A199,0.1365014761686325,0.93817526,0.7965340179717587,155.5078449,0.5974523963759888
A199,,0.8907153,0.7912262156448203,138.0682038,0.4572580946249915
A199,0.11945968866348267,0.94523764,0.772002772002772,144.6290134,0.36784757400967627
A199,0.15851828455924988,0.8386026,0.7214498510427011,169.5302266,0.7135971145039938
A199,,0.89609265,0.8290289256198347,163.5990874,0.21170083091161288
A199,0.1900370568037033,0.9740988,0.7804621848739496,167.5099963,0.5882927693271772
A199,0.17991779744625092,0.93716174,0.7432065217391305,160.9982163,0.7046051664482075
A199,0.127064049243927,0.971498,0.7086868686868687,156.172634,0.7035543742229944
A199,0.16956022381782532,0.9372713,0.7851851851851852,151.0942726,0.3756804292246916
A199,0.14911200106143951,0.8374386,0.6826923076923077,147.14234,0.5841361882475584
A199,0.12064909189939499,0.94422776,0.689906103286385,156.0907163,0.6796922749306834
A199,0.17351406812667847,0.9559436,0.7014899514899515,155.3592579,0.3011703815070355
A199,0.12590079009532928,0.92681086,0.7424947145877379,155.8013173,0.6217957374431081
A199,0.1681080162525177,0.90595645,0.794425087108014,171.0332773,0.5583284382404928
A199,0.11875326931476593,0.76835716,0.8018433179723502,178.7872574,0.44846801862174096
A199,,0.5543536,0.7900608519269777,175.1207097,0.5328358566430529
A199,0.11706377565860748,0.80535257,0.7746400885935769,163.6317447,0.4104030183035559
A199,0.19522330164909363,0.87498456,0.7589285714285714,169.207858,0.6812518692330969
A199,0.11423603445291519,0.9695698,0.5766447368421053,164.1111273,0.7970550960754097
A199,0.1316102296113968,0.9005395,0.7272727272727273,168.9510703,0.5648462970247384
A199,0.09733080863952637,0.9250601,0.7235294117647059,170.1388139,0.7317339610618154
A199,0.1628904789686203,0.7529182,0.7927083333333333,133.5751308,0.5376675308921519
A199,0.1507331281900406,0.6560244,0.791025641025641,120.6559197,0.4756598179317261
A199,0.16002219915390015,0.9661554,0.6776811594202898,117.5730462,0.6365491430467634
A199,0.1381106972694397,0.92034805,0.8131034482758621,118.5934447,0.5244432012554765
A199,0.2813771665096283,0.86496943,0.7944444444444444,125.0464954,0.34607771210364996
A199,0.11656578630208969,0.8205419,0.6775067750677507,143.571369,0.5202182459594703
A199,0.13783374428749084,0.82637274,0.7166666666666667,145.2846511,0.43892075551136994
A199,0.24425293505191803,0.9071494,0.7800546448087432,148.6256478,0.6771375162871045
A199,0.11035317927598953,0.93309426,0.7780559032123487,132.2331567,0.3834287201588035
A199,0.16419266164302826,0.8402546,0.7631578947368421,148.459266,0.6093324708608575
A199,0.18577124178409576,0.9048412,0.7684615384615384,157.0603028,0.4993059064397492
A199,0.16285507380962372,0.93210775,0.6599326599326599,168.2289877,0.5414960248442572
A199,0.15454459190368652,0.9121027,0.7176538240368028,159.3368181,0.5641130331912808
A199,0.1281721591949463,0.894781,0.765625,127.94802,0.3642605738859969
A199,0.11640311777591705,0.8317737,0.5824074074074074,130.0675913,0.8918197578514548
A199,0.16953115165233612,0.6430459,0.7342995169082126,138.8535859,0.458127292307916
A199,,0.82490736,0.7911330049261084,127.2389023,0.6257566894472246
A199,0.11070625483989716,0.5762459,0.741210938,132.95037,0.4136000416904835
A199,0.13944195210933685,0.9409418,0.7516129032258064,157.7222003,0.45343426460468766
A199,0.13934509456157684,0.92073095,0.7576036866359447,154.4277011,0.5187578287990546
A199,,0.7352572,0.6746031746031746,142.6481987,0.26281282254931615
A199,,0.93960094,0.7751937984496124,141.0220029,0.6613910334743572
A199,0.16866105794906616,0.7819148,0.7517361111111112,143.7177662,0.5238725019847367
A199,0.19477522373199463,0.8824542,0.7451756556160317,140.6441246,0.583085240749835
A199,0.24750101566314697,0.8050295,0.8055555555555556,154.4335376,0.6243373640535644
A199,0.24509760737419128,0.8607869,0.808038808038808,151.0882017,0.3746840621480297
A199,0.2962484657764435,0.8969563,0.7743589743589744,148.2865508,0.26856290155288876
A199,0.11504634469747543,0.81846344,0.7053803339517625,137.9215646,0.2434761771770873
A199,0.21876628696918488,0.8871072,0.8103896103896104,200.1125679,0.6341713159281257
A199,0.21830551326274872,0.25317055,0.7501355013550135,202.5278213,0.5365282479554093
A199,0.11604771018028259,0.94596833,0.7821165817770233,203.3167684,0.6908727027822076
A199,0.1186433807015419,0.87873673,0.7895316804407714,181.3696869,0.5545120539078319
A199,0.14097926020622253,0.8791362,0.6830357142857143,254.7398569,0.5553031538173604
A199,0.13299384713172913,0.9551321,0.7724137931034483,264.1993751,0.5441964414420897
A199,0.11066288501024246,0.9547288,0.7944835045970795,266.2604508,0.24789215858132238
A199,0.11104025691747665,0.94188327,0.7713032581453634,255.0214949,0.44495642617055453
A199,0.08279509842395782,0.6401455,0.6586059743954481,270.309053,0.7226534303856692
A199,0.14367686212062836,0.9141418,0.7881698685540951,181.4095112,0.4030104798138557
